Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-22T10:28:59.856;150;1,2
2026-03-22T10:29:00.817;150;1,3
2026-03-22T10:29:02.736;150;1,4
2026-03-22T10:29:02.740;150;1,5
2026-03-22T10:29:04.177;151;1,4
2026-03-22T10:29:05.136;151;1,2
2026-03-22T10:29:06.096;151;1,2
2026-03-22T10:29:07.056;151;1,2
2026-03-22T10:29:08.015;151;1,2
2026-03-22T10:29:08.976;151;1,2
2026-03-22T10:29:09.933;151;1,2
2026-03-22T10:29:10.896;151;1,2
2026-03-22T10:29:11.856;151;1,2
2026-03-22T10:29:12.817;151;1,0
2026-03-22T10:29:13.775;151;0,9
2026-03-22T10:29:14.736;150;0,8
2026-03-22T10:29:16.175;151;1,0
2026-03-22T10:29:17.136;151;0,9
2026-03-22T10:29:18.099;151;0,9
2026-03-22T10:29:19.060;151;0,8
2026-03-22T10:29:20.016;151;0,9
2026-03-22T10:29:20.978;151;0,8
2026-03-22T10:29:21.938;151;0,8
2026-03-22T10:29:22.895;151;0,8
2026-03-22T10:29:23.857;151;0,8
2026-03-22T10:29:24.815;151;0,8
2026-03-22T10:29:25.779;151;0,8
2026-03-22T10:29:26.734;151;0,8
2026-03-22T10:29:28.180;151;0,8
2026-03-22T10:29:29.135;152;0,8
2026-03-22T10:29:30.097;152;0,8
2026-03-22T10:29:31.056;152;0,8
2026-03-22T10:29:32.017;152;0,9
2026-03-22T10:29:32.976;152;1,0
2026-03-22T10:29:33.937;153;1,0
2026-03-22T10:29:34.896;152;1,0
2026-03-22T10:29:36.339;152;1,1
2026-03-22T10:29:36.818;152;1,1
2026-03-22T10:29:37.775;152;1,2
2026-03-22T10:29:38.736;153;1,2
2026-03-22T10:29:40.176;152;1,1
2026-03-22T10:29:41.137;152;1,2
2026-03-22T10:29:42.095;152;1,2
2026-03-22T10:29:43.059;152;1,2
2026-03-22T10:29:44.015;152;1,1
2026-03-22T10:29:44.977;152;1,0
2026-03-22T10:29:45.936;152;1,1
2026-03-22T10:29:46.893;152;1,0
2026-03-22T10:29:47.855;152;1,0
2026-03-22T10:29:49.777;151;1,0
2026-03-22T10:29:49.780;151;1,0
2026-03-22T10:29:50.736;151;1,0
2026-03-22T10:29:52.176;151;0,9
2026-03-22T10:29:53.136;151;0,9
2026-03-22T10:29:54.099;151;0,9
2026-03-22T10:29:55.056;151;0,9
2026-03-22T10:29:56.018;151;0,9
2026-03-22T10:29:56.976;151;0,8
2026-03-22T10:29:57.936;151;0,9
2026-03-22T10:29:58.895;151;0,9
2026-03-22T10:29:59.856;151;0,9
2026-03-22T10:30:00.815;151;0,9
2026-03-22T10:30:01.774;151;0,9
2026-03-22T10:30:02.735;151;0,8
2026-03-22T10:30:04.176;150;1,2
2026-03-22T10:30:05.136;150;1,2
2026-03-22T10:30:06.099;150;1,2
2026-03-22T10:30:07.056;150;1,2
2026-03-22T10:30:08.016;150;1,2
2026-03-22T10:30:08.978;150;1,1
2026-03-22T10:30:09.936;150;1,1
2026-03-22T10:30:10.895;150;1,1
2026-03-22T10:30:11.856;150;1,1
2026-03-22T10:30:13.776;150;1,1
2026-03-22T10:30:13.779;150;1,1
2026-03-22T10:30:14.734;149;1,1
2026-03-22T10:30:16.177;150;0,8
2026-03-22T10:30:17.135;150;0,8
2026-03-22T10:30:18.096;149;0,9
2026-03-22T10:30:19.055;149;1,1
2026-03-22T10:30:20.017;149;1,1
2026-03-22T10:30:20.976;149;1,1
2026-03-22T10:30:21.937;149;1,1
2026-03-22T10:30:22.895;149;1,1
2026-03-22T10:30:23.856;148;1,3
2026-03-22T10:30:24.816;148;1,3
2026-03-22T10:30:25.775;148;1,3
2026-03-22T10:30:27.696;148;1,3
2026-03-22T10:30:28.175;148;1,3
2026-03-22T10:30:29.136;149;1,3
2026-03-22T10:30:30.096;148;1,1
2026-03-22T10:30:31.056;148;0,9
2026-03-22T10:30:32.018;148;0,9
2026-03-22T10:30:32.978;147;1,0
2026-03-22T10:30:33.935;147;1,2
2026-03-22T10:30:34.896;147;1,1
2026-03-22T10:30:36.817;147;1,1
2026-03-22T10:30:36.820;147;1,2
